Node_ID,Routing_Update_Frequency,Routing_Table_Consistency,Route_Stability,Route_Convergence_Time,Route_Error_Rate,Route_Preference,Neighbor_Trustworthiness,Packet_Inspection,Historical_Behavior,Malicious_Node
858,Low,0.10075284395957629,0.7075228189780428,0.031174909111921223,0.8701966904922421,Not Preferred,Medium,None,Bad,0
859,High,0.8013715354636367,0.397634985732753,0.33631272750495556,0.23448400678316994,Preferred,Medium,Full,Bad,0
860,High,0.16975849820713584,0.9656531747664123,0.014856122507503788,0.4811256918168456,Preferred,Low,Partial,Bad,0
861,Medium,0.06917419050541718,0.3312083023285216,0.28249872662096454,0.5551597297901548,Not Preferred,Medium,Full,Average,0
862,Low,0.7776803762748927,0.7388013832681897,0.8929645917048273,0.4479436402077033,Not Preferred,Low,Full,Bad,1
863,Medium,0.8626751629457258,0.4433203207726987,0.5858630505279215,0.9760783324725189,Not Preferred,Low,Full,Average,0
864,Low,0.24756450814178466,0.8073456212003686,0.7629929362896941,0.38615591859382115,Not Preferred,High,Partial,Bad,0
865,Medium,0.7704117870686438,0.499618411998762,0.30521453012885913,0.9737425820384935,Preferred,Medium,Partial,Bad,1
866,High,0.17170998897368817,0.5298338889620703,0.28998739264414186,0.628905144923615,Not Preferred,High,None,Good,0
867,High,0.9336153778350941,0.8673546391153578,0.23360903203623684,0.7783719045454912,Neutral,Medium,None,Average,0
868,Low,0.3105770155507873,0.6157260534451727,0.6909513662679558,0.4041484317770563,Neutral,Low,Partial,Good,1
869,Low,0.7086808385119051,0.1144381635168481,0.30543276608787084,0.7812569537828522,Not Preferred,Low,Full,Bad,1
870,High,0.9430207096457361,0.795072881181164,0.18125025555155194,0.7120079611981627,Neutral,High,Partial,Bad,1
871,High,0.7219769617985308,0.9377416549348221,0.09125165911904809,0.01950264761052023,Not Preferred,High,Partial,Bad,1
872,Medium,0.1988917029380174,0.24031231029667444,0.49867035038227736,0.909726837934197,Preferred,Low,Full,Bad,0
873,Low,0.0018120338692516613,0.22381808605642883,0.3404410800994184,0.9909861694966853,Not Preferred,Low,None,Good,1
874,Medium,0.39499027054903246,0.3350085699576958,0.20728252254973556,0.3777968239094115,Preferred,Low,Full,Average,0
875,Low,0.3772519857156954,0.6640741211998341,0.25508722242139814,0.12703357597323173,Not Preferred,Low,Partial,Bad,0
876,Low,0.8981238347128787,0.7316043405194683,0.3669981472682208,0.10612541856490243,Not Preferred,Medium,Full,Good,1
877,Medium,0.16311467511667876,0.2492037705912873,0.34186560176235037,0.16826044433800413,Preferred,Medium,Full,Bad,1
878,High,0.3132760111381787,0.5267592876922153,0.49867035038227736,0.11103492302385953,Preferred,High,Partial,Good,0
879,Low,0.32806968448565776,0.6603868382008886,0.49867035038227736,0.4532616833817231,Not Preferred,Low,Full,Good,1
880,High,0.9214577362165304,0.97850596693269,0.010670127006162766,0.6227412763774776,Preferred,Medium,None,Bad,1
881,Medium,0.18345788475886504,0.7584036730342032,0.02198652203932361,0.8168779858937828,Not Preferred,Medium,Full,Good,1
882,Medium,0.49580301660687576,0.4947542404357036,0.13376069507700217,0.8857019135404777,Neutral,High,Full,Good,0
883,Low,0.02513972575631418,0.7229306722386036,0.8103643997594371,0.7968481767721232,Preferred,Low,Partial,Average,0
884,Medium,0.43695486108369774,0.7845365186848953,0.09329785547674352,0.5208740366348857,Neutral,High,None,Average,0
885,High,0.47941579862710193,0.5137038656225555,0.24026258449893145,0.1246974471236032,Preferred,Medium,Partial,Bad,0
886,High,0.6164608782287975,0.9859226589700177,0.6399563851145704,0.8602532863997043,Not Preferred,Medium,Full,Bad,1
887,High,0.494982794712461,0.13093125212677748,0.6962214361212724,0.20607377993717524,Neutral,Low,Partial,Good,1
888,Low,0.8642306022615571,0.46458276443924607,0.7443682043039906,0.6194450738181533,Neutral,Low,None,Average,1
889,High,0.3353382383482103,0.607959350832342,0.5757852108894116,0.16362400021023382,Preferred,High,Full,Average,1
890,High,0.7312211098732463,0.871985096244957,0.09805784856245758,0.4363014238330176,Not Preferred,Low,Partial,Good,0
891,High,0.8921529168699609,0.4704733196771568,0.52780736355883,0.999707637821831,Preferred,Medium,None,Good,1
892,Low,0.7898646210355388,0.6183463070454575,0.11309973942382245,0.15633143839283858,Not Preferred,Medium,None,Bad,1
893,Medium,0.17076028345038563,0.22683710232549514,0.575501018469059,0.42343880489979246,Neutral,Low,None,Bad,0
894,High,0.4915142258318266,0.9755273290209018,0.33324174055072764,0.5950463449237612,Not Preferred,Medium,Full,Good,0
895,High,0.7881597881357064,0.7041043607716369,0.5897290360764658,0.44991278108550536,Not Preferred,Low,None,Average,1
896,Medium,0.3563666377550566,0.8324987009859662,0.8507784903326605,0.42393053502966627,Neutral,High,Partial,Bad,0
897,High,0.7724109996272842,0.7612754563504125,0.9552427682873437,0.8877243978933208,Not Preferred,Low,Full,Good,0
898,Medium,0.011526014052985256,0.1303407235690719,0.30926811149969535,0.11687876059093905,Preferred,Low,None,Good,0
899,Low,0.8624341301411569,0.9614996792371473,0.24674742066738087,0.45009526859085935,Not Preferred,High,Full,Bad,0
900,Low,0.5429263890997844,0.26006274804219065,0.5876901275598189,0.26132839594090185,Neutral,Medium,None,Average,1
901,High,0.7306840974207764,0.9180105100943504,0.9118724848450075,0.7389458465787275,Neutral,High,None,Good,1
902,Low,0.5326856807138157,0.6387261822492196,0.9533200804342553,0.1010885941742149,Not Preferred,High,Full,Bad,0
903,Medium,0.05574959847032801,0.05240568646119881,0.9078158577774044,0.7212579079338247,Neutral,Medium,Partial,Good,1
904,Low,0.0030208713561612477,0.5067658465262576,0.9277914793753155,0.932133915398283,Preferred,High,None,Bad,1
905,Low,0.13503813668054743,0.46865163699638523,0.938578239586033,0.18583205556534255,Neutral,Low,None,Bad,0
906,High,0.30932422435822293,0.2806355798765158,0.9722297092163575,0.15336482741574564,Not Preferred,Medium,None,Good,1
907,Low,0.9229300781006066,0.8840752963101848,0.45208851033897246,0.8571929535868057,Not Preferred,Low,None,Good,0
908,High,0.8461938661543734,0.45232347763429603,0.4243890180725104,0.15676294759929466,Neutral,High,Partial,Average,0
909,Low,0.6800460563742698,0.635156988863935,0.9095554284372025,0.01803200982523001,Preferred,High,None,Good,1
910,Low,0.28536138599785466,0.9558700432685195,0.7341085812309026,0.6616933016915032,Preferred,Medium,Partial,Bad,1
911,High,0.3736502963729842,0.3881214567684971,0.09569011605800115,0.9145844352217477,Preferred,High,Partial,Good,0
912,High,0.35662179882605205,0.2882026938500388,0.25699173531094754,0.6641527650544821,Not Preferred,Low,None,Good,1
913,High,0.07918640910862584,0.48782283738188104,0.3145815465462273,0.20208316500792367,Preferred,Medium,Partial,Bad,0
914,Low,0.2680115005195973,0.32880180457845365,0.6593281279840014,0.2939613764102983,Neutral,Medium,Full,Bad,1
915,Low,0.8046416973346773,0.13789494241457656,0.7759768498152423,0.7975424789866598,Not Preferred,High,Full,Bad,0
916,High,0.6554534564935641,0.00866908984513104,0.9275170157078245,0.06629018744655024,Preferred,Medium,None,Bad,0
917,Medium,0.8612322272603858,0.15468484818486117,0.4515470228174244,0.4080200912850811,Not Preferred,High,None,Good,0
918,High,0.91101569997922,0.9931637389334784,0.10609204994795207,0.23305318798485863,Neutral,Medium,Full,Good,0
919,Low,0.8445215313136548,0.5823574550639659,0.9860674802096018,0.6364287437528491,Neutral,Low,None,Average,0
920,High,0.24008470193664389,0.8945978733509719,0.542547862300646,0.9784443921535696,Not Preferred,High,Full,Bad,0
921,High,0.3581447811958055,0.37864238340409406,0.41813068297093114,0.5466256459432461,Preferred,Low,None,Average,0
922,Low,0.7186037406901956,0.2137366879819107,0.19695363020872136,0.41275832027739345,Neutral,Medium,Partial,Good,0
923,High,0.3948007684629531,0.9533242648871384,0.4851319077143348,0.9737805009789289,Not Preferred,High,None,Bad,1
924,Medium,0.171700836550309,0.6537645030932362,0.025472691735107134,0.49516754362273674,Neutral,Medium,Full,Bad,0
925,High,0.14368762518421274,0.7099330734342463,0.5337254136714444,0.14383447099031088,Preferred,Low,Full,Bad,1
926,Medium,0.5854859383150356,0.5067658465262576,0.08693956069225417,0.2229500085577536,Neutral,Low,Partial,Good,0
927,Medium,0.6057594893589721,0.9628704940018097,0.5894708030932468,0.47117255937814184,Not Preferred,Low,None,Average,1
928,Low,0.26263361236607363,0.504421039715213,0.7440494512285778,0.5032192071829621,Neutral,High,None,Average,1
929,Low,0.7427214971864174,0.8465611699612853,0.06386637334102385,0.031620038237463954,Preferred,Low,None,Good,1
930,Medium,0.8657272371067937,0.7244223402693151,0.40381100524749924,0.2147445024083574,Neutral,High,None,Bad,1
931,Low,0.9820773786356308,0.3910922441482205,0.0799824827967548,0.08982575257208403,Preferred,High,Full,Bad,0
932,Low,0.5165465103892622,0.5047394753803517,0.14954931855694453,0.10383938611092758,Not Preferred,Low,Full,Bad,1
933,Medium,0.49580301660687576,0.8320947360831149,0.36126638840598957,0.21336306803297123,Neutral,High,None,Average,0
934,Medium,0.5231581498176416,0.8986389283011033,0.16439268432841414,0.8041092460611317,Preferred,Low,None,Good,0
935,Low,0.8464351763073069,0.49044645992097546,0.03705199369349277,0.5352527346293091,Neutral,Low,Partial,Good,0
936,High,0.1430813954173139,0.8578891852462399,0.3088608992364632,0.6588554042268422,Not Preferred,High,Full,Good,0
937,High,0.6681806619579052,0.8958121013985787,0.05778819701986415,0.14065333923366674,Neutral,High,Partial,Good,0
938,Medium,0.4807861681797273,0.9920159693968357,0.6866504233540373,0.8413567713051986,Neutral,Medium,None,Good,0
939,Low,0.6053436279442305,0.08708204959142862,0.03652037938137387,0.6202886525885849,Preferred,Low,Full,Bad,1
940,Low,0.6273170783579646,0.30148841535435944,0.9680209612276284,0.7029475486169066,Neutral,Medium,Full,Good,1
941,Low,0.3430440057930102,0.4107004005865431,0.7204160690923429,0.5115361942347918,Not Preferred,Low,Full,Bad,0
942,Low,0.049158523621427586,0.573499584935216,0.853629928527957,0.24192772811923657,Preferred,Medium,Partial,Good,1
943,Low,0.6526134017473535,0.06129879444922359,0.5255793740622418,0.49664521238950443,Preferred,Low,Partial,Average,1
944,High,0.5742935397085736,0.6220294792520092,0.5057422983554444,0.8171021330026149,Neutral,Medium,Partial,Bad,1
945,High,0.45204377657980166,0.6918468799459682,0.6373924979351349,0.716354482874087,Not Preferred,Medium,None,Bad,1
946,High,0.7934365818873615,0.9149299366292826,0.16956351857110907,0.8174124552691105,Preferred,Medium,None,Good,1
947,Medium,0.007272807694009287,0.060912226871527086,0.42883901529739066,0.3993261463915103,Neutral,Medium,Full,Bad,1
948,Low,0.5028430619990868,0.051882077593992215,0.9422337194911662,0.5272259782504833,Preferred,Medium,None,Average,1
949,High,0.5314859273045048,0.5067658465262576,0.6873744176977976,0.1115823131332414,Neutral,Medium,Partial,Average,0
950,Medium,0.019522570697994124,0.830689605198014,0.14410396303296602,0.9746784108071161,Preferred,Low,Full,Good,0
951,Low,0.15750054807580383,0.5943317339265958,0.5936105444464144,0.16418496405635874,Not Preferred,Medium,Full,Good,0
952,High,0.20604856021288998,0.14755184682869993,0.7969477555752249,0.06289262245248683,Preferred,Medium,Full,Good,1
953,Low,0.8639358074599548,0.7815231295330671,0.9308076723447618,0.24575031218588783,Preferred,Medium,None,Bad,0
954,Low,0.8751209923824944,0.026602563596563877,0.5619813416263792,0.2142554343431844,Neutral,High,Partial,Bad,1
955,Medium,0.9540939149023007,0.775160928528937,0.8036351471536934,0.5316007490178934,Neutral,Medium,Full,Bad,0
956,Low,0.39397782891724353,0.26531310699584143,0.1682308432036831,0.6938453862722663,Neutral,Low,Full,Good,1
957,Medium,0.553427700787068,0.011389668088552796,0.6965071834768891,0.3760417911091565,Neutral,Low,None,Bad,0
958,Low,0.558729443524539,0.624942275107395,0.09658868249453223,0.49516754362273674,Preferred,Low,None,Average,0
959,Low,0.6897016423646233,0.8521477478000117,0.5591858799798484,0.5321327395823524,Preferred,Low,Full,Good,1
960,Medium,0.4582832163862731,0.6594456587156382,0.9144576508809412,0.09011363293414454,Neutral,High,Partial,Good,1
961,Medium,0.2725577488154005,0.8715456807081264,0.48499228457749954,0.30557645932782573,Neutral,High,None,Average,1
962,High,0.1250782268163254,0.04149930438571148,0.2815096207723755,0.24423370036407854,Not Preferred,Low,None,Average,1
963,Low,0.7024175281503646,0.634091945079839,0.9846443693733663,0.13826534387687106,Preferred,Medium,Partial,Average,0
964,Medium,0.39722752956623253,0.5713200154331027,0.9531246125079651,0.5167360449400644,Neutral,High,Full,Average,1
965,High,0.9505939659311243,0.8591303597512333,0.22835561417884764,0.2201098300191635,Not Preferred,High,Full,Bad,1
966,High,0.8246812392279365,0.27611863244345813,0.9303666579015295,0.36463999101378297,Not Preferred,Medium,None,Bad,1
967,High,0.36999888595997743,0.7407798671606725,0.7841871792320796,0.7632851902031591,Not Preferred,Low,None,Good,0
968,Medium,0.49580301660687576,0.44111616409833365,0.7336218292879468,0.6250267878103289,Neutral,Low,Full,Good,0
969,Medium,0.6014107220036113,0.8738218211622534,0.11982475870926723,0.4510892874668315,Preferred,High,Full,Average,0
970,High,0.3243136638755806,0.7161645381776112,0.13541884981782804,0.29129374720550527,Preferred,Low,None,Average,0
971,High,0.7043529564721301,0.802765671462038,0.23890469566757655,0.04182162378646537,Not Preferred,Medium,Full,Bad,1
972,Medium,0.39772897562272236,0.4281135697472417,0.8802479944755637,0.9609041541289595,Neutral,Low,Full,Average,1
973,High,0.9505920130759383,0.24461627405226605,0.7461309782386423,0.5208155861440822,Neutral,Medium,None,Bad,1
974,Low,0.3598825977545548,0.9387601271637589,0.533928440499101,0.5959479507926143,Neutral,Medium,None,Average,0
975,Low,0.06297140873370044,0.8341352384103843,0.7845056022962172,0.18535397572184953,Neutral,Medium,None,Good,0
976,High,0.6049500131477042,0.6594900581245843,0.4017936703333638,0.9089808919148642,Neutral,Medium,Full,Average,0
977,Low,0.27699781845471605,0.5349040863826443,0.34850914978208547,0.1320668107690408,Not Preferred,Medium,None,Average,0
978,High,0.546049931882766,0.5903131723250685,0.9346519527072206,0.00856921081074069,Not Preferred,Low,None,Bad,0
979,Medium,0.4594833010501653,0.9917788783346931,0.22688591480294484,0.31083010102749464,Preferred,Low,Full,Bad,1
980,Medium,0.20602372358208432,0.8284445385543855,0.5377724912756434,0.1530425971638213,Neutral,Low,Partial,Bad,1
981,Medium,0.9328462213602992,0.07608472676550726,0.5011197008253482,0.6869524413854383,Not Preferred,High,Partial,Good,1
982,High,0.6313774363954292,0.5965160006986309,0.31815218580416005,0.45142300360497034,Neutral,Medium,None,Average,1
983,Low,0.26637764143002385,0.8994530845538352,0.9273664094615535,0.40261143834016266,Neutral,High,None,Good,0
984,High,0.4540965933775366,0.7344870403224036,0.36717381443129216,0.01888087857623466,Not Preferred,High,None,Average,1
985,Medium,0.13916001090796182,0.2369803183889847,0.44797519213852666,0.18886938281554866,Preferred,Low,Partial,Good,1
986,High,0.24853574392709288,0.3041552544854651,0.7708145216643212,0.3272211831614539,Neutral,High,Full,Good,0
987,Low,0.5069301160771944,0.6873899126857146,0.6332834823329955,0.8107206729451748,Not Preferred,High,None,Good,0
988,Medium,0.6774667689344619,0.7584086407997047,0.22490597055182238,0.07661076426111324,Preferred,Low,Full,Average,1
989,Low,0.7215117798434236,0.08812656950055775,0.8463180127808737,0.732300770608181,Neutral,Medium,Full,Average,1
990,Medium,0.5736532029887571,0.44480549505878175,0.668488620983404,0.6299205040612595,Neutral,Medium,Full,Good,0
991,High,0.34065507728729927,0.06408458760406621,0.17950026049435064,0.7656048182577924,Neutral,Medium,None,Bad,0
992,Medium,0.7127717935169045,0.555005672334486,0.9041912075524279,0.6021687693888833,Not Preferred,High,None,Bad,0
993,High,0.88467498495335,0.6162242516069529,0.42872514175148146,0.18233518357821954,Preferred,Medium,Full,Bad,0
994,High,0.695677663215339,0.7657842927157243,0.4412011022129324,0.7164762626421669,Preferred,Low,None,Good,1
995,Medium,0.6952741329444169,0.34385357554257934,0.6938806887083223,0.8842073518293186,Preferred,High,Partial,Bad,1
996,Low,0.6511977120953464,0.8562851280467623,0.11238297492870941,0.3477378355593156,Not Preferred,High,None,Average,0
997,High,0.1626522181899006,0.8543459827827155,0.6867677955971696,0.5200826832165839,Not Preferred,Low,Partial,Good,0
998,High,0.802679162705919,0.809032699507332,0.2453047170590812,0.6152282028002035,Not Preferred,Medium,Full,Good,1
999,High,0.6539313600171203,0.9226231491291074,0.05671995355173787,0.029476352124447658,Not Preferred,High,None,Bad,1
1000,High,0.8765981188350187,0.9124850542303685,0.2659740646541121,0.4621404732699007,Not Preferred,Low,None,Average,1
1001,High,0.6337676597984959,0.28636606788715857,0.7642442212198117,0.539615850601837,Not Preferred,High,Partial,Bad,0
